x0,l0,E0,,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255,P256,P257,P258,P259,P260,P261,P262,P263,P264,P265,P266,P267,P268,P269,P270,P271,P272,P273,P274,P275,P276,P277,P278,P279,P280,P281,P282,P283,P284,P285,P286,P287,P288,P289,P290,P291,P292,P293,P294,P295,P296,P297,P298,P299,P300,
6.9999996,3.3999998,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0.00000001,0.00000001,-0.00000003,-0.00000003,0.00000008,0.00000004,-0.0000002,-0.00000006,0.00000048,0.00000004,-0.00000109,0.00000008,0.00000238,-0.00000049,-0.00000506,0.00000154,0.00001048,-0.00000392,-0.00002115,0.00000879,0.00004171,-0.00001784,-0.00008027,0.00003295,0.0001506,-0.0000547,-0.00027427,0.00007969,0.00048355,-0.00009185,-0.00081565,0.00006068,0.00131808,0.00009714,-0.00197336,-0.00042553,0.00282711,0.00120579,-0.00340352,-0.00193709,0.00432835,0.00401735,-0.00264051,-0.00258437,0.00539545,0.00844509,0.0053903,0.00808881,0.01660384,0.02213674,0.03039824,0.05082417,0.07311723,0.08706137,0.10794287,0.14951116,0.19559036,0.22838477,0.25503983,0.28090507,0.28987339,0.27040466,0.2306799,0.18181416,0.1334597,0.09852762,0.07841032,0.0595273,0.03783778,0.02252999,0.01369534,0.00496229,-0.00011669,0.00069552,-0.00051174,-0.0036045,-0.00033731,0.00407091,0.0000021,-0.00505065,-0.00209545, 
6.9999996,3.3999998,1.8888888, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0.00000001,0.00000002,-0.00000002,-0.00000005,0.00000007,0.00000012,-0.00000018,-0.00000027,0.00000046,0.00000063,-0.00000113,-0.00000144,0.00000263,0.00000329,-0.00000582,-0.00000746,0.00001231,0.00001687,-0.0000244,-0.00003717,0.00004579,0.00008124,-0.0000763,-0.00016618,0.00011951,0.00034098,-0.00012658,-0.00060262,0.00012682,0.00115032,0.00027839,-0.00148371,-0.00042227,0.00291156,0.00295012,-0.00094809,-0.0010785,0.00605472,0.01208598,0.01037866,0.00895505,0.01900245,0.03763291,0.05371909,0.06566791,0.08293757,0.11279923,0.15236565,0.19217986,0.22528946,0.25223123,0.27317202,0.27765392,0.2543492,0.21010448,0.16398784,0.12515424,0.09292056,0.0698348,0.05536735,0.03943384,0.01975545,0.00793292,0.00632078,0.00332694,-0.00243187,-0.00199179,0.00171218,0.00038649,-0.00145693,0.00053983,-0.00044622,-0.00393631,-0.00059336,0.00507669,0.00221106,-0.00301032,-0.00161482,-0.00014322,-0.00175136,0.00133338,0.00530224,0.00010926,-0.00592518,-0.00181831, 
6.9999996,3.3999998,2.7777776, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,-0.00000001,0.00000001,0.00000004,-0.00000004,-0.0000001,0.00000011,0.00000026,-0.00000027,-0.00000067,0.00000063,0.00000166,-0.00000138,-0.00000402,0.00000282,0.00000956,-0.00000497,-0.00002175,0.0000075,0.00004837,-0.00000528,-0.00009896,-0.00000809,0.00020103,0.00007882,-0.00034092,-0.00020631,0.00062823,0.00068299,-0.00066874,-0.0010463,0.00131544,0.00314434,0.00074352,-0.00191126,0.00219206,0.01003652,0.01130139,0.00692313,0.01116556,0.0290422,0.04701846,0.05589268,0.06730396,0.09475951,0.13273189,0.16847815,0.20104022,0.23387541,0.25996125,0.2676927,0.25355455,0.22114171,0.17713266,0.13315477,0.10076373,0.08012354,0.06215279,0.0426431,0.02571893,0.01451048,0.0073195,0.00251926,0.00029574,-0.0001376,-0.00031325,-0.00020955,0.00050674,0.00031935,-0.0016759,-0.00277061,-0.00037591,0.00281457,0.00249387,-0.00042195,-0.00214935,-0.00199278,-0.00070926,0.00184454,0.00334162,0.00065955,-0.00317688,-0.00270127,0.00062698,0.00205814,0.00161015,0.00061094,-0.0015652,-0.00272808,-0.00014859,0.00257998, 
6.9999996,3.3999998,3.6666664, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0,0.00000003,0,-0.00000008,0.00000001,0.0000002,-0.00000001,-0.00000051,-0.00000001,0.00000128,0.00000017,-0.00000305,-0.0000008,0.00000703,0.00000302,-0.00001529,-0.00000948,0.00003179,0.00002787,-0.00005955,-0.00007043,0.00010644,0.00017635,-0.00014494,-0.00035868,0.00019887,0.00079285,0.00003812,-0.00115682,-0.00012423,0.0024838,0.00219799,-0.0013087,-0.00115705,0.00571904,0.01088652,0.00759425,0.00516377,0.01624641,0.03517172,0.04673277,0.05292743,0.07047606,0.10321234,0.13842653,0.17007407,0.20346215,0.23635771,0.25603538,0.2554448,0.23623036,0.20072162,0.1561226,0.11769988,0.09324042,0.07449036,0.05383718,0.0353436,0.02260587,0.01240585,0.00452192,0.00190029,0.0015625,-0.00053513,-0.00131684,0.0011227,0.00147546,-0.00186955,-0.00303,-0.00043104,0.00138975,0.00154524,0.00161414,-0.00014886,-0.00319325,-0.00243433,0.00183754,0.00329471,0.00084578,-0.00124572,-0.00192312,-0.00179903,0.00043054,0.00303713,0.00180453,-0.00170728,-0.00238045,-0.00044464,0.00084306,0.00130257,0.00116376,-0.00048926,-0.00186489,-0.00069367,0.00101677, 
6.9999996,3.3999998,4.5555552, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0.00000001,0.00000003,-0.00000003,-0.00000008,0.00000007,0.00000021,-0.00000017,-0.00000054,0.00000038,0.00000138,-0.00000075,-0.0000034,0.00000125,0.00000813,-0.00000133,-0.00001846,-0.00000081,0.00004019,0.00001172,-0.00008039,-0.00004351,0.00015353,0.00013648,-0.00024555,-0.00031652,0.00038812,0.00076979,-0.00030572,-0.00125017,0.00037199,0.00274774,0.00143873,-0.00211245,-0.0005683,0.00672181,0.009963,0.00521553,0.00433677,0.01717558,0.03425222,0.04252118,0.04859406,0.06795404,0.09971368,0.13168501,0.16220115,0.19655106,0.22909821,0.24744908,0.24716815,0.22910574,0.19401293,0.15091153,0.11581728,0.093102,0.07326253,0.0522275,0.03526778,0.02301902,0.01199724,0.00455088,0.00281481,0.00165782,-0.00112316,-0.00079796,0.00192248,0.00078188,-0.00267704,-0.00234114,0.00018831,0.00090816,0.00148739,0.00201679,-0.00077041,-0.00377791,-0.00146079,0.00258376,0.0024392,0.00031549,-0.0007189,-0.00201842,-0.00213981,0.00120442,0.00340503,0.00070533,-0.00207649,-0.00141235,-0.00033848,0.00024898,0.0016866,0.00140041,-0.00131239,-0.00183966,0.00025405,0.00074642,0.00024586,0.0008915,0.0000451,-0.00206403, 
6.9999996,3.3999998,5.444444, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,-0.00000001,0.00000003,0.00000002,-0.00000007,-0.00000005,0.00000018,0.00000015,-0.00000045,-0.00000041,0.00000106,0.00000114,-0.00000238,-0.00000307,0.00000503,0.00000796,-0.00000974,-0.00001962,0.000017,0.00004626,-0.00002381,-0.00010085,0.00002238,0.00021005,0.00002503,-0.00038219,-0.00015088,0.00068211,0.0005688,-0.0008726,-0.00109988,0.00134135,0.00284206,-0.00001188,-0.00277271,0.00126369,0.00830861,0.00814171,0.00253955,0.00552852,0.02065819,0.03426521,0.03912508,0.04748191,0.07023091,0.10055143,0.12953926,0.1604699,0.19570532,0.22570182,0.24068823,0.23871656,0.21857777,0.18167256,0.14103511,0.11082738,0.08952054,0.0684633,0.04843021,0.03352018,0.0211592,0.01013639,0.0045779,0.0033357,0.00078952,-0.00147043,0.0004785,0.00215234,-0.00063797,-0.00291463,-0.00128177,0.0003014,0.00069567,0.00208153,0.00168489,-0.00218728,-0.00354118,0.00014401,0.00268068,0.0015217,0.00029712,-0.00082427,-0.00262508,-0.00143326,0.00243577,0.00275136,-0.00052112,-0.0017314,-0.0008877,-0.0006024,0.00061267,0.00214266,0.00051726,-0.00187898,-0.00095004,0.00053868,0.00012909,0.0005913,0.00123054,-0.00097781,-0.00222176,0.00088318,0.00262043,-0.00056667, 
6.9999996,3.3999998,6.3333328, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,-0.00000001,0.00000002,0.00000003,-0.00000006,-0.00000009,0.00000014,0.00000025,-0.00000034,-0.00000067,0.00000076,0.00000172,-0.00000156,-0.00000428,0.0000029,0.0000103,-0.00000446,-0.00002359,0.00000453,0.00005149,0.00000356,-0.00010427,-0.0000344,0.00019861,0.00012977,-0.00032933,-0.00033327,0.00051178,0.00081262,-0.00051685,-0.00142494,0.00054124,0.00288669,0.00100545,-0.00277845,-0.0008014,0.00645091,0.0085999,0.00298817,0.00212454,0.01413477,0.0285593,0.03440354,0.03955862,0.05704727,0.08420906,0.11161928,0.14045515,0.17475231,0.20767026,0.22902133,0.23524951,0.22392602,0.19345824,0.15381002,0.12088038,0.09763077,0.07628178,0.0555896,0.03953279,0.02635991,0.01404248,0.00657139,0.00439795,0.00182955,-0.00116223,-0.00005392,0.00219279,0.00023022,-0.00254363,-0.0017113,-0.00019481,0.00021452,0.00181161,0.00239164,-0.00109132,-0.00364921,-0.00097525,0.00208382,0.00176005,0.00084652,-0.00012118,-0.00237668,-0.00228758,0.00147412,0.00299389,0.00034958,-0.00136013,-0.00098997,-0.00097768,0.00001368,0.0020405,0.00119984,-0.001419,-0.00120797,0.00022564,-0.00005261,0.00040094,0.00155175,-0.00031641,-0.00243425,-0.00000287,0.00266708,0.0003853,-0.00252338,-0.00108105,0.00201646, 
6.9999996,3.3999998,7.2222216, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,-0.00000002,-0.00000001,0.00000004,0.00000002,-0.00000011,-0.00000006,0.00000027,0.00000017,-0.00000066,-0.0000005,0.00000153,0.00000141,-0.0000034,-0.00000381,0.00000709,0.00000991,-0.00001366,-0.0000244,0.00002376,0.00005702,-0.00003434,-0.00012379,0.00003518,0.00025318,0.00001306,-0.00046089,-0.0001597,0.00079328,0.00059885,-0.00105296,-0.00124476,0.00145141,0.00291582,-0.00033469,-0.00327392,0.00090152,0.00774341,0.00693005,0.00088254,0.00339012,0.01697493,0.02840003,0.03194755,0.03927834,0.05904517,0.08474569,0.11036545,0.1400211,0.17461741,0.20524235,0.22438863,0.22924757,0.21530831,0.1828397,0.14532196,0.1160588,0.0935318,0.0717159,0.05246449,0.0376885,0.02408877,0.01234627,0.00666791,0.00441413,0.00082784,-0.0011403,0.00105521,0.00200127,-0.00085193,-0.0023766,-0.00108334,-0.00041626,0.00037436,0.0025032,0.00178123,-0.00225177,-0.00314229,0.00010844,0.00188368,0.00139371,0.00103671,-0.00061524,-0.00291955,-0.00138163,0.00230266,0.00224863,-0.00027528,-0.00098853,-0.00101299,-0.00114546,0.00067944,0.00220151,0.00030191,-0.00151545,-0.0005239,0.00001899,-0.00032284,0.00107293,0.00147469,-0.00135855,-0.00213226,0.00124752,0.00242987,-0.00067792,-0.00230693,0.00007411,0.00282488,0.00237872,-0.00089039, 
6.9999996,3.3999998,8.1111104, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0,-0.00000002,-0.00000001,0.00000005,0.00000003,-0.00000012,-0.00000008,0.0000003,0.00000024,-0.00000073,-0.00000065,0.00000167,0.00000178,-0.00000364,-0.00000467,0.00000742,0.00001178,-0.0000139,-0.00002828,0.00002315,0.00006444,-0.00003097,-0.0001368,0.00002438,0.00027255,0.00003865,-0.00048562,-0.00021504,0.00080675,0.00068718,-0.0010441,-0.00139423,0.00132939,0.00301271,-0.00019494,-0.00346241,0.00037736,0.00730357,0.00677559,0.0005431,0.00218351,0.01480687,0.02577649,0.02909225,0.03554086,0.05350072,0.07719518,0.10132103,0.12991772,0.16379342,0.19476497,0.21607459,0.22448339,0.21422922,0.18458579,0.14851814,0.11929294,0.09615813,0.07409678,0.05499822,0.04009316,0.02600425,0.01384656,0.00779575,0.00502497,0.00107363,-0.00095501,0.00114623,0.00196411,-0.00073432,-0.00210823,-0.00109998,-0.00074928,0.00017825,0.00257387,0.00193015,-0.00204736,-0.00300734,-0.00012156,0.00149826,0.00139721,0.00136807,-0.00042424,-0.00293903,-0.0015025,0.00205374,0.00211063,-0.00002179,-0.00068146,-0.00107655,-0.00135979,0.00059957,0.0021595,0.00034486,-0.00127787,-0.0004208,-0.00021195,-0.00048354,0.0012108,0.00163381,-0.0012861,-0.00204246,0.0013289,0.00264594,-0.00009812,-0.00157114,0.0008577,0.00424494,0.00486355,0.0024587,0.00247949,0.0090487, 
6.9999996,3.3999998,8.9999992, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,-0.00000001,-0.00000002,0.00000003,0.00000006,-0.00000009,-0.00000017,0.00000021,0.00000043,-0.00000047,-0.0000011,0.00000099,0.00000272,-0.00000192,-0.00000653,0.00000324,0.00001509,-0.00000414,-0.00003321,0.00000153,0.00006929,0.00001396,-0.00013454,-0.00006278,0.00024223,0.00019154,-0.00038359,-0.00045852,0.00054011,0.00099937,-0.0005051,-0.00172886,0.00030216,0.00303286,0.00118788,-0.00314926,-0.00175478,0.00538928,0.00770524,0.00186941,-0.00027291,0.00939725,0.02155295,0.02618959,0.02996881,0.04362831,0.06489669,0.08727611,0.11308608,0.14518717,0.17753793,0.20293319,0.21793099,0.21648436,0.19413915,0.15997093,0.12894812,0.10445325,0.08186698,0.0617344,0.04600024,0.03156228,0.01803754,0.00999058,0.006525,0.00247814,-0.00068356,0.00055902,0.00214346,0.00012039,-0.00182238,-0.00129215,-0.00100912,-0.00052756,0.00201097,0.00268615,-0.00084913,-0.00307636,-0.00104605,0.0009698,0.00129271,0.00168208,0.00051278,-0.00245961,-0.00237879,0.00108654,0.00228481,0.00059599,-0.00032066,-0.000852,-0.00162743,-0.00018041,0.00200069,0.00101209,-0.00092816,-0.00053541,-0.00021181,-0.00073488,0.00078153,0.00216261,-0.00018312,-0.00200067,0.00080891,0.0035236,0.00211534,0.00040026,0.00245234,0.00714467,0.01060763,0.01058484,0.01120275,0.01878063,0.02960023,0.03452993, 
6.9999996,3.9333331,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00000001,0,0.00000002,0,-0.00000006,0.00000001,0.00000014,-0.00000006,-0.00000032,0.00000022,0.0000007,-0.00000064,-0.00000147,0.00000165,0.00000301,-0.00000398,-0.00000602,0.00000901,0.00001189,-0.00001933,-0.00002318,0.00003957,0.0000451,-0.00007675,-0.00008651,0.00014269,0.00016689,-0.00024624,-0.00030819,0.00041256,0.00058338,-0.00059081,-0.00096885,0.0008996,0.00180307,-0.00076564,-0.00228138,0.00144029,0.00469689,0.00125968,-0.00214971,0.00331416,0.01127039,0.01166773,0.01079346,0.01955858,0.03365484,0.04621108,0.06383476,0.0899962,0.11480878,0.13901092,0.17827112,0.22860296,0.263359,0.27487807,0.27889106,0.27449503,0.24400348,0.19125242,0.13975186,0.10082085,0.07373084,0.05846747,0.04729126,0.02890928,0.00961601,0.00277911,0.00353367,0.00111877,-0.00140661,-0.00077733,-0.00162182,-0.00181867,0.00238404,0.00270534,-0.00388854,-0.00479013,0.00249379,0.00464452,0.00007897,-0.00147996, 
6.9999996,3.9333331,1.8888888, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000001,0.00000001,-0.00000002,-0.00000003,0.00000007,0.00000006,-0.0000002,-0.00000013,0.00000052,0.0000003,-0.0000013,-0.00000066,0.00000325,0.00000182,-0.0000072,-0.00000383,0.00001751,0.00001275,-0.00003217,-0.00002255,0.00008133,0.00008991,-0.00009636,-0.00010558,0.00032827,0.00056193,0.00000949,-0.00022087,0.00125032,0.00295983,0.00238924,0.00153965,0.00542415,0.01304622,0.01731163,0.01817428,0.02663136,0.04820398,0.07239938,0.08934207,0.10755204,0.14158819,0.18853158,0.23033264,0.25564029,0.26734243,0.26966138,0.25749835,0.22298775,0.17091055,0.12129643,0.09019837,0.07296491,0.05625923,0.03846326,0.02457553,0.01264589,0.00168646,-0.00132188,0.00302341,0.00280628,-0.00314936,-0.00329707,0.00216554,0.00218067,-0.00208321,-0.00210228,-0.0001451,-0.00020264,0.00158678,0.00354998,-0.00065705,-0.00503161,-0.00137436,0.00305669,0.001586,0.00070152,0.00128708,-0.00288225,-0.0051421,0.00197673,0.00656832,0.00025023,-0.00433642,-0.00098038,0.00027639, 
